NCBI_GeneID,Gene_Type,Ortholog_Num,Dmel ID,Type,Result Type
LOC6730002,PROTEIN_CODING,1.0,['LOC43434'],[1],1
LOC6730004,PROTEIN_CODING,1.0,['LOC43435'],[1],1
LOC6730005,PROTEIN_CODING,1.0,['LOC43436'],[1],1
LOC6730006,PROTEIN_CODING,1.0,['LOC43437'],[1],1
LOC6730007,PROTEIN_CODING,1.0,['LOC43438'],[1],1
LOC6730009,PROTEIN_CODING,1.0,['LOC43439'],[1],1
LOC6730010,PROTEIN_CODING,1.0,['LOC43440'],[1],1
LOC6730011,PROTEIN_CODING,1.0,['LOC43441'],[1],1
LOC6730014,PROTEIN_CODING,1.0,['LOC43442'],[1],1
LOC6730015,PROTEIN_CODING,1.0,['LOC43443'],[1],1
LOC6730016,PROTEIN_CODING,1.0,['LOC43444'],[1],1
LOC6730017,PROTEIN_CODING,1.0,['LOC43446'],[1],1
LOC6730018,PROTEIN_CODING,1.0,['LOC43449'],[1],1
LOC6730019,PROTEIN_CODING,1.0,['LOC43450'],[1],1
LOC6730020,PROTEIN_CODING,1.0,['LOC43451'],[1],1
LOC6730022,PROTEIN_CODING,1.0,['LOC43453'],[1],1
LOC6730023,PROTEIN_CODING,1.0,['LOC43454'],[1],1
LOC6730024,PROTEIN_CODING,1.0,['LOC46391'],[1],1
LOC6730025,PROTEIN_CODING,1.0,['LOC43456'],[1],1
LOC6730026,PROTEIN_CODING,1.0,['LOC43457'],[1],1
LOC6730029,PROTEIN_CODING,1.0,['LOC44791'],[1],1
LOC6730030,PROTEIN_CODING,1.0,['LOC43459'],[1],1
LOC6730031,PROTEIN_CODING,1.0,['LOC43460'],[1],1
LOC6730032,PROTEIN_CODING,1.0,['LOC43461'],[1],1
LOC6730033,PROTEIN_CODING,1.0,['LOC43462'],[1],1
LOC6730034,PROTEIN_CODING,1.0,['LOC43463'],[1],1
LOC6730036,PROTEIN_CODING,1.0,['LOC326140'],[1],1
LOC6730037,PROTEIN_CODING,1.0,['LOC53473'],[1],1
LOC6730038,PROTEIN_CODING,1.0,['LOC43466'],[1],1
LOC6730040,PROTEIN_CODING,1.0,['LOC43467'],[1],1
LOC6730041,PROTEIN_CODING,1.0,['LOC44643'],[1],1
LOC6730048,PROTEIN_CODING,1.0,['LOC43469'],[1],1
LOC6730049,PROTEIN_CODING,1.0,['LOC43471'],[1],1
LOC6730050,PROTEIN_CODING,1.0,['LOC43472'],[1],1
LOC6730051,PROTEIN_CODING,1.0,['LOC50096'],[1],1
LOC6730052,PROTEIN_CODING,1.0,['LOC43473'],[1],1
LOC6730053,PROTEIN_CODING,1.0,['LOC43474'],[1],1
LOC6730054,PROTEIN_CODING,1.0,['LOC43475'],[1],1
LOC6730055,PROTEIN_CODING,1.0,['LOC43476'],[1],1
LOC6730057,PROTEIN_CODING,1.0,['LOC43477'],[1],1
LOC6730059,PROTEIN_CODING,1.0,['LOC45285'],[1],1
LOC6730060,PROTEIN_CODING,1.0,['LOC43479'],[1],1
LOC6730061,PROTEIN_CODING,1.0,['LOC43480'],[1],1
LOC6730062,PROTEIN_CODING,1.0,['LOC318567'],[1],1
LOC6730063,PROTEIN_CODING,1.0,['LOC43481'],[1],1
LOC6730064,PROTEIN_CODING,1.0,['LOC43482'],[1],1
LOC6730065,PROTEIN_CODING,1.0,['LOC12798297'],[1],1
LOC6730066,PROTEIN_CODING,1.0,['LOC43483'],[1],1
LOC6730068,PROTEIN_CODING,1.0,['LOC43484'],[1],1
LOC6730069,PROTEIN_CODING,1.0,['LOC43485'],[1],1
LOC6730071,PROTEIN_CODING,1.0,['LOC43487'],[1],1
LOC6730072,PROTEIN_CODING,1.0,['LOC43488'],[1],1
LOC6730073,PROTEIN_CODING,1.0,['LOC43489'],[1],1
LOC6730074,PROTEIN_CODING,1.0,['LOC43490'],[1],1
LOC6730075,PROTEIN_CODING,1.0,['LOC43491'],[1],1
LOC6730077,PROTEIN_CODING,1.0,['LOC43493'],[1],1
LOC6730078,PROTEIN_CODING,1.0,['LOC43494'],[1],1
LOC6730079,PROTEIN_CODING,1.0,['LOC43495'],[1],1
LOC6730081,PROTEIN_CODING,1.0,['LOC2768691'],[1],1
LOC6730082,PROTEIN_CODING,1.0,['LOC43497'],[1],1
LOC6730083,PROTEIN_CODING,1.0,['LOC43498'],[1],1
LOC6730084,PROTEIN_CODING,1.0,['LOC5740662'],[1],1
LOC6730085,PROTEIN_CODING,1.0,['LOC43499'],[1],1
LOC6730086,PROTEIN_CODING,1.0,['LOC43500'],[1],1
LOC6730087,PROTEIN_CODING,1.0,['LOC59246'],[1],1
LOC6730088,PROTEIN_CODING,1.0,['LOC43501'],[1],1
LOC6730089,PROTEIN_CODING,1.0,['LOC43502'],[1],1
LOC6730090,PROTEIN_CODING,1.0,['LOC43503'],[1],1
LOC6730091,PROTEIN_CODING,1.0,['LOC43504'],[1],1
LOC6730092,PROTEIN_CODING,1.0,['LOC43505'],[1],1
LOC6730093,PROTEIN_CODING,1.0,['LOC43506'],[1],1
LOC6730094,PROTEIN_CODING,1.0,['LOC43507'],[1],1
LOC6730095,PROTEIN_CODING,1.0,['LOC43508'],[1],1
LOC6730099,PROTEIN_CODING,1.0,['LOC43511'],[1],1
LOC6730100,PROTEIN_CODING,1.0,['LOC3772082'],[1],1
LOC6730101,PROTEIN_CODING,1.0,['LOC43512'],[1],1
LOC6730102,PROTEIN_CODING,1.0,['LOC43513'],[1],1
LOC6730103,PROTEIN_CODING,1.0,['LOC43514'],[1],1
LOC6730104,PROTEIN_CODING,1.0,['LOC43515'],[1],1
LOC6730105,PROTEIN_CODING,1.0,['LOC43516'],[1],1
LOC6730107,PROTEIN_CODING,1.0,['LOC43517'],[1],1
LOC6730108,PROTEIN_CODING,1.0,['LOC43518'],[1],1
LOC6730109,PROTEIN_CODING,1.0,['LOC43521'],[1],1
LOC6730110,PROTEIN_CODING,1.0,['LOC43522'],[1],1
LOC6730111,PROTEIN_CODING,1.0,['LOC43523'],[1],1
LOC6730112,PROTEIN_CODING,1.0,['LOC326115'],[1],1
LOC6730113,PROTEIN_CODING,1.0,['LOC8673955'],[1],1
LOC6730114,PROTEIN_CODING,1.0,['LOC43526'],[1],1
LOC6730116,PROTEIN_CODING,1.0,['LOC43528'],[1],1
LOC6730117,PROTEIN_CODING,1.0,['LOC43529'],[1],1
LOC6730118,PROTEIN_CODING,1.0,['LOC43530'],[1],1
LOC6730120,PROTEIN_CODING,1.0,['LOC43531'],[1],1
LOC6730121,PROTEIN_CODING,1.0,['LOC43532'],[1],1
LOC6730124,PROTEIN_CODING,1.0,['LOC43533'],[1],1
LOC6730126,PROTEIN_CODING,1.0,['LOC318566'],[1],1
LOC6730127,PROTEIN_CODING,1.0,['LOC43535'],[1],1
LOC6730129,PROTEIN_CODING,1.0,['LOC43537'],[1],1
LOC6730130,PROTEIN_CODING,1.0,['LOC43538'],[1],1
LOC6730131,PROTEIN_CODING,1.0,['LOC43539'],[1],1
LOC6730132,PROTEIN_CODING,1.0,['LOC43541'],[1],1
LOC6730133,PROTEIN_CODING,1.0,['LOC43542'],[1],1
LOC6730136,PROTEIN_CODING,1.0,['LOC43545'],[1],1
LOC6730138,PROTEIN_CODING,1.0,['LOC43546'],[1],1
LOC6730139,PROTEIN_CODING,1.0,['LOC318624'],[1],1
LOC6730140,PROTEIN_CODING,1.0,['LOC43547'],[1],1
LOC6730141,PROTEIN_CODING,1.0,['LOC43548'],[1],1
LOC6730142,PROTEIN_CODING,1.0,['LOC8674024'],[1],1
LOC6730143,PROTEIN_CODING,1.0,['LOC43549'],[1],1
LOC6730144,PROTEIN_CODING,1.0,['LOC43550'],[1],1
LOC6730146,PROTEIN_CODING,1.0,['LOC43551'],[1],1
LOC6730147,PROTEIN_CODING,1.0,['LOC43552'],[1],1
LOC6730149,PROTEIN_CODING,1.0,['LOC48445'],[1],1
LOC6730150,PROTEIN_CODING,1.0,['LOC43554'],[1],1
LOC6730151,PROTEIN_CODING,1.0,['LOC43556'],[1],1
LOC6730152,PROTEIN_CODING,1.0,['LOC43557'],[1],1
LOC6730153,PROTEIN_CODING,1.0,['LOC5740436'],[1],1
LOC6730154,PROTEIN_CODING,1.0,['LOC43558'],[1],1
LOC6730155,PROTEIN_CODING,1.0,['LOC43559'],[1],1
LOC6730156,PROTEIN_CODING,1.0,['LOC43560'],[1],1
LOC6730157,PROTEIN_CODING,1.0,['LOC43561'],[1],1
LOC6730158,PROTEIN_CODING,1.0,['LOC43562'],[1],1
LOC6730159,PROTEIN_CODING,1.0,['LOC43563'],[1],1
LOC6730160,PROTEIN_CODING,1.0,['LOC43565'],[1],1
LOC6730161,PROTEIN_CODING,1.0,['LOC43566'],[1],1
LOC6730162,PROTEIN_CODING,1.0,['LOC43567'],[1],1
LOC6730163,PROTEIN_CODING,1.0,['LOC43568'],[1],1
LOC6730164,PROTEIN_CODING,1.0,['LOC43569'],[1],1
LOC6730165,PROTEIN_CODING,1.0,['LOC43570'],[1],1
LOC6730166,PROTEIN_CODING,1.0,['LOC43571'],[1],1
LOC6730168,PROTEIN_CODING,1.0,['LOC43572'],[1],1
LOC6730169,PROTEIN_CODING,1.0,['LOC43573'],[1],1
LOC6730170,PROTEIN_CODING,1.0,['LOC43574'],[1],1
LOC6730171,PROTEIN_CODING,1.0,['LOC43575'],[1],1
LOC6730172,PROTEIN_CODING,1.0,['LOC43576'],[1],1
LOC6730173,PROTEIN_CODING,1.0,['LOC43577'],[1],1
LOC6730174,PROTEIN_CODING,1.0,['LOC43578'],[1],1
LOC6730175,PROTEIN_CODING,1.0,['LOC5740224'],[1],1
LOC6730176,PROTEIN_CODING,1.0,['LOC43579'],[1],1
LOC6730177,PROTEIN_CODING,1.0,['LOC43580'],[1],1
LOC6730178,PROTEIN_CODING,1.0,['LOC19835597'],[1],1
LOC6730179,PROTEIN_CODING,1.0,['LOC43581'],[1],1
LOC6730180,PROTEIN_CODING,1.0,['LOC318562'],[1],1
LOC6730181,PROTEIN_CODING,1.0,['LOC43582'],[1],1
LOC6730182,PROTEIN_CODING,1.0,['LOC43583'],[1],1
LOC6730183,PROTEIN_CODING,1.0,['LOC43584'],[1],1
LOC6730184,PROTEIN_CODING,1.0,['LOC43585'],[1],1
LOC6730186,PROTEIN_CODING,1.0,['LOC318563'],[1],1
LOC6730187,PROTEIN_CODING,1.0,['LOC43586'],[1],1
LOC6730188,PROTEIN_CODING,1.0,['LOC43587'],[1],1
LOC6730189,PROTEIN_CODING,1.0,['LOC43588'],[1],1
LOC6730190,PROTEIN_CODING,1.0,['LOC43589'],[1],1
LOC6730191,PROTEIN_CODING,1.0,['LOC43595'],[1],1
LOC6730192,PROTEIN_CODING,1.0,['LOC43591'],[1],1
LOC6730193,PROTEIN_CODING,1.0,['LOC43592'],[1],1
LOC6730194,PROTEIN_CODING,1.0,['LOC43593'],[1],1
LOC6730195,PROTEIN_CODING,1.0,['LOC43594'],[1],1
LOC6730203,PROTEIN_CODING,1.0,['LOC43598'],[1],1
LOC6730204,PROTEIN_CODING,1.0,['LOC43599'],[1],1
LOC6730205,PROTEIN_CODING,1.0,['LOC43600'],[1],1
LOC6730206,PROTEIN_CODING,1.0,['LOC43601'],[1],1
LOC6730209,PROTEIN_CODING,1.0,['LOC5740430'],[1],1
LOC6730210,PROTEIN_CODING,1.0,['LOC43602'],[1],1
LOC6730211,PROTEIN_CODING,1.0,['LOC43603'],[1],1
LOC6730212,PROTEIN_CODING,1.0,['LOC43604'],[1],1
LOC6730213,PROTEIN_CODING,1.0,['LOC46415'],[1],1
LOC6730214,PROTEIN_CODING,1.0,['LOC44965'],[1],1
LOC6730216,PROTEIN_CODING,1.0,['LOC43607'],[1],1
LOC6730217,PROTEIN_CODING,1.0,['LOC43608'],[1],1
LOC6730218,PROTEIN_CODING,1.0,['LOC43609'],[1],1
LOC6730219,PROTEIN_CODING,1.0,['LOC43610'],[1],1
LOC6730220,PROTEIN_CODING,1.0,['LOC43611'],[1],1
LOC6730221,PROTEIN_CODING,1.0,['LOC43612'],[1],1
LOC6730222,PROTEIN_CODING,1.0,['LOC43613'],[1],1
LOC6730224,PROTEIN_CODING,1.0,['LOC43614'],[1],1
LOC6730225,PROTEIN_CODING,1.0,['LOC43615'],[1],1
LOC6730226,PROTEIN_CODING,1.0,['LOC43616'],[1],1
LOC6730227,PROTEIN_CODING,1.0,['LOC43617'],[1],1
LOC6730228,PROTEIN_CODING,1.0,['LOC43618'],[1],1
LOC6730229,PROTEIN_CODING,1.0,['LOC43620'],[1],1
LOC6730231,PROTEIN_CODING,1.0,['LOC43621'],[1],1
LOC6730232,PROTEIN_CODING,1.0,['LOC43623'],[1],1
LOC6730233,PROTEIN_CODING,1.0,['LOC43624'],[1],1
LOC6730234,PROTEIN_CODING,1.0,['LOC43625'],[1],1
LOC6730236,PROTEIN_CODING,1.0,['LOC326112'],[1],1
LOC6730237,PROTEIN_CODING,1.0,['LOC43627'],[1],1
LOC6730238,PROTEIN_CODING,1.0,['LOC3885583'],[1],1
LOC6730240,PROTEIN_CODING,1.0,['LOC43628'],[1],1
LOC6730241,PROTEIN_CODING,1.0,['LOC318781'],[1],1
LOC6730242,PROTEIN_CODING,1.0,['LOC43629'],[1],1
LOC6730243,PROTEIN_CODING,1.0,['LOC43630'],[1],1
LOC6730247,PROTEIN_CODING,1.0,['LOC43633'],[1],1
LOC6730248,PROTEIN_CODING,1.0,['LOC43634'],[1],1
LOC6730249,PROTEIN_CODING,1.0,['LOC43635'],[1],1
LOC6730250,PROTEIN_CODING,1.0,['LOC43636'],[1],1
LOC6730251,PROTEIN_CODING,1.0,['LOC318558'],[1],1
LOC6730252,PROTEIN_CODING,1.0,['LOC43638'],[1],1
LOC6730253,PROTEIN_CODING,1.0,['LOC326114'],[1],1
LOC6730254,PROTEIN_CODING,1.0,['LOC326113'],[1],1
LOC6730255,PROTEIN_CODING,1.0,['LOC43639'],[1],1
LOC6730256,PROTEIN_CODING,1.0,['LOC326111'],[1],1
LOC6730257,PROTEIN_CODING,1.0,['LOC43640'],[1],1
LOC6730258,PROTEIN_CODING,1.0,['LOC5740702'],[1],1
LOC6730259,PROTEIN_CODING,1.0,['LOC43642'],[1],1
LOC6730260,PROTEIN_CODING,1.0,['LOC43643'],[1],1
LOC6730261,PROTEIN_CODING,1.0,['LOC43644'],[1],1
LOC6730262,PROTEIN_CODING,1.0,['LOC318555'],[1],1
LOC6730263,PROTEIN_CODING,1.0,['LOC43645'],[1],1
LOC6730264,PROTEIN_CODING,1.0,['LOC43646'],[1],1
LOC6730265,PROTEIN_CODING,1.0,['LOC43647'],[1],1
LOC6730266,PROTEIN_CODING,1.0,['LOC43648'],[1],1
LOC6730268,PROTEIN_CODING,1.0,['LOC43650'],[1],1
LOC6730270,PROTEIN_CODING,1.0,['LOC43651'],[1],1
LOC6730271,PROTEIN_CODING,1.0,['LOC43652'],[1],1
LOC6730272,PROTEIN_CODING,1.0,['LOC43654'],[1],1
LOC6730273,PROTEIN_CODING,1.0,['LOC43655'],[1],1
LOC6730274,PROTEIN_CODING,1.0,['LOC43656'],[1],1
LOC6730275,PROTEIN_CODING,1.0,['LOC43658'],[1],1
LOC6730276,PROTEIN_CODING,1.0,['LOC43659'],[1],1
LOC6730277,PROTEIN_CODING,1.0,['LOC43660'],[1],1
LOC6730278,PROTEIN_CODING,1.0,['LOC43661'],[1],1
LOC6730279,PROTEIN_CODING,1.0,['LOC43662'],[1],1
LOC6730281,PROTEIN_CODING,1.0,['LOC43663'],[1],1
LOC6730282,PROTEIN_CODING,1.0,['LOC2768693'],[1],1
LOC6730284,PROTEIN_CODING,1.0,['LOC43664'],[1],1
LOC6730286,PROTEIN_CODING,1.0,['LOC43666'],[1],1
LOC6730287,PROTEIN_CODING,1.0,['LOC43667'],[1],1
LOC6730288,PROTEIN_CODING,1.0,['LOC43668'],[1],1
LOC6730291,PROTEIN_CODING,1.0,['LOC318554'],[1],1
LOC6730292,PROTEIN_CODING,1.0,['LOC318553'],[1],1
LOC6730293,PROTEIN_CODING,1.0,['LOC3772436'],[1],1
LOC6730294,PROTEIN_CODING,1.0,['LOC43670'],[1],1
LOC6730295,PROTEIN_CODING,1.0,['LOC3771875'],[1],1
LOC6730297,PROTEIN_CODING,1.0,['LOC43671'],[1],1
LOC6730298,PROTEIN_CODING,1.0,['LOC43672'],[1],1
LOC6730300,PROTEIN_CODING,1.0,['LOC45039'],[1],1
LOC6730301,PROTEIN_CODING,1.0,['LOC43676'],[1],1
LOC6730302,PROTEIN_CODING,1.0,['LOC43677'],[1],1
LOC6730303,PROTEIN_CODING,1.0,['LOC43678'],[1],1
LOC6730304,PROTEIN_CODING,1.0,['LOC43679'],[1],1
LOC6730305,PROTEIN_CODING,1.0,['LOC43680'],[1],1
LOC6730306,PROTEIN_CODING,1.0,['LOC43681'],[1],1
LOC6730307,PROTEIN_CODING,1.0,['LOC43682'],[1],1
LOC6730308,PROTEIN_CODING,1.0,['LOC43683'],[1],1
LOC6730309,PROTEIN_CODING,1.0,['LOC43688'],[1],1
LOC6730311,PROTEIN_CODING,1.0,['LOC43689'],[1],1
LOC6730312,PROTEIN_CODING,1.0,['LOC43690'],[1],1
LOC6730313,PROTEIN_CODING,1.0,['LOC59247'],[1],1
LOC6730314,PROTEIN_CODING,1.0,['LOC43691'],[1],1
LOC6730315,PROTEIN_CODING,1.0,['LOC43692'],[1],1
LOC6730316,PROTEIN_CODING,1.0,['LOC43693'],[1],1
LOC6730318,PROTEIN_CODING,1.0,['LOC43694'],[1],1
LOC6730320,PROTEIN_CODING,1.0,['LOC43696'],[1],1
LOC6730321,PROTEIN_CODING,1.0,['LOC43697'],[1],1
LOC6730322,PROTEIN_CODING,1.0,['LOC43698'],[1],1
LOC6730323,PROTEIN_CODING,1.0,['LOC43699'],[1],1
LOC6730324,PROTEIN_CODING,1.0,['LOC43700'],[1],1
LOC6730325,PROTEIN_CODING,1.0,['LOC43701'],[1],1
LOC6730326,PROTEIN_CODING,1.0,['LOC50101'],[1],1
LOC6730327,PROTEIN_CODING,1.0,['LOC50102'],[1],1
LOC6730328,PROTEIN_CODING,1.0,['LOC43702'],[1],1
LOC6730329,PROTEIN_CODING,1.0,['LOC43703'],[1],1
LOC6730330,PROTEIN_CODING,1.0,['LOC5740668'],[1],1
LOC6730332,PROTEIN_CODING,1.0,['LOC318552'],[1],1
LOC6730333,PROTEIN_CODING,1.0,['LOC43707'],[1],1
LOC6730334,PROTEIN_CODING,1.0,['LOC318625'],[1],1
LOC6730335,PROTEIN_CODING,1.0,['LOC43708'],[1],1
LOC6730336,PROTEIN_CODING,1.0,['LOC43709'],[1],1
LOC6730337,PROTEIN_CODING,1.0,['LOC43710'],[1],1
LOC6730338,PROTEIN_CODING,1.0,['LOC49045'],[1],1
LOC6730339,PROTEIN_CODING,1.0,['LOC43712'],[1],1
LOC6730340,PROTEIN_CODING,1.0,['LOC43713'],[1],1
LOC6730341,PROTEIN_CODING,1.0,['LOC43714'],[1],1
LOC6730343,PROTEIN_CODING,1.0,['LOC43715'],[1],1
LOC6730344,PROTEIN_CODING,1.0,['LOC43716'],[1],1
LOC6730345,PROTEIN_CODING,1.0,['LOC43717'],[1],1
LOC6730346,PROTEIN_CODING,1.0,['LOC43718'],[1],1
LOC6730347,PROTEIN_CODING,1.0,['LOC43719'],[1],1
LOC6730350,PROTEIN_CODING,1.0,['LOC43720'],[1],1
LOC6730351,PROTEIN_CODING,1.0,['LOC43721'],[1],1
LOC6730352,PROTEIN_CODING,1.0,['LOC43722'],[1],1
LOC6730353,PROTEIN_CODING,1.0,['LOC43725'],[1],1
LOC6730354,PROTEIN_CODING,1.0,['LOC43726'],[1],1
LOC6730355,PROTEIN_CODING,1.0,['LOC43727'],[1],1
LOC6730356,PROTEIN_CODING,1.0,['LOC43728'],[1],1
LOC6730357,PROTEIN_CODING,1.0,['LOC43729'],[1],1
LOC6730358,PROTEIN_CODING,1.0,['LOC43730'],[1],1
LOC6730359,PROTEIN_CODING,1.0,['LOC43731'],[1],1
LOC6730362,PROTEIN_CODING,1.0,['LOC48317'],[1],1
LOC6730363,PROTEIN_CODING,1.0,['LOC43734'],[1],1
LOC6730364,PROTEIN_CODING,1.0,['LOC43735'],[1],1
LOC6730365,PROTEIN_CODING,1.0,['LOC43736'],[1],1
LOC6730367,PROTEIN_CODING,1.0,['LOC43737'],[1],1
LOC6730368,PROTEIN_CODING,1.0,['LOC43738'],[1],1
LOC6730369,PROTEIN_CODING,1.0,['LOC43739'],[1],1
LOC6730370,PROTEIN_CODING,1.0,['LOC43740'],[1],1
LOC6730371,PROTEIN_CODING,1.0,['LOC43741'],[1],1
LOC6730372,PROTEIN_CODING,1.0,['LOC43742'],[1],1
LOC6730373,PROTEIN_CODING,1.0,['LOC43743'],[1],1
LOC6730374,PROTEIN_CODING,1.0,['LOC43744'],[1],1
LOC6730375,PROTEIN_CODING,1.0,['LOC43747'],[1],1
LOC6730376,PROTEIN_CODING,1.0,['LOC43748'],[1],1
LOC6730377,PROTEIN_CODING,1.0,['LOC43749'],[1],1
LOC6730378,PROTEIN_CODING,1.0,['LOC43750'],[1],1
LOC6730379,PROTEIN_CODING,1.0,['LOC43751'],[1],1
LOC6730382,PROTEIN_CODING,1.0,['LOC43754'],[1],1
LOC6730383,PROTEIN_CODING,1.0,['LOC43755'],[1],1
LOC6730384,PROTEIN_CODING,1.0,['LOC43756'],[1],1
LOC6730385,PROTEIN_CODING,1.0,['LOC43757'],[1],1
LOC6730386,PROTEIN_CODING,1.0,['LOC43758'],[1],1
LOC6730387,PROTEIN_CODING,1.0,['LOC48571'],[1],1
LOC6730388,PROTEIN_CODING,1.0,['LOC43761'],[1],1
LOC6730390,PROTEIN_CODING,1.0,['LOC43762'],[1],1
LOC6730391,PROTEIN_CODING,1.0,['LOC53554'],[1],1
LOC6730392,PROTEIN_CODING,1.0,['LOC43764'],[1],1
LOC6730393,PROTEIN_CODING,1.0,['LOC43765'],[1],1
LOC6730394,PROTEIN_CODING,1.0,['LOC7354404'],[1],1
LOC6730395,PROTEIN_CODING,1.0,['LOC33158'],[1],1
LOC6730396,PROTEIN_CODING,1.0,['LOC33161'],[1],1
LOC6730397,PROTEIN_CODING,1.0,['LOC33162'],[1],1
LOC6730398,PROTEIN_CODING,1.0,['LOC33157'],[1],1
LOC6730399,PROTEIN_CODING,1.0,['LOC45339'],[1],1
LOC6730400,PROTEIN_CODING,1.0,['LOC33165'],[1],1
LOC6730401,PROTEIN_CODING,1.0,['LOC33166'],[1],1
LOC6730402,PROTEIN_CODING,1.0,['LOC33167'],[1],1
LOC6730403,PROTEIN_CODING,1.0,['LOC48552'],[1],1
LOC6730405,PROTEIN_CODING,1.0,['LOC33170'],[1],1
LOC6730406,PROTEIN_CODING,1.0,['LOC33171'],[1],1
LOC6730408,PROTEIN_CODING,1.0,['LOC326181'],[1],1
LOC6730409,PROTEIN_CODING,1.0,['LOC319052'],[1],1
LOC6730410,PROTEIN_CODING,1.0,['LOC33174'],[1],1
LOC6730411,PROTEIN_CODING,1.0,['LOC33175'],[1],1
LOC6730412,PROTEIN_CODING,1.0,['LOC33176'],[1],1
LOC6730415,PROTEIN_CODING,1.0,['LOC33178'],[1],1
LOC6730416,PROTEIN_CODING,1.0,['LOC33179'],[1],1
LOC6730417,PROTEIN_CODING,1.0,['LOC33180'],[1],1
LOC6730418,PROTEIN_CODING,1.0,['LOC3772540'],[1],1
LOC6730420,PROTEIN_CODING,1.0,['LOC44205'],[1],1
LOC6730421,PROTEIN_CODING,1.0,['LOC33182'],[1],1
LOC6730422,PROTEIN_CODING,1.0,['LOC33183'],[1],1
LOC6730423,PROTEIN_CODING,1.0,['LOC33184'],[1],1
LOC6730424,PROTEIN_CODING,1.0,['LOC33185'],[1],1
LOC6730426,PROTEIN_CODING,1.0,['LOC33187'],[1],1
LOC6730427,PROTEIN_CODING,1.0,['LOC44392'],[1],1
LOC6730428,PROTEIN_CODING,1.0,['LOC33190'],[1],1
LOC6730429,PROTEIN_CODING,1.0,['LOC33191'],[1],1
LOC6730430,PROTEIN_CODING,1.0,['LOC33192'],[1],1
LOC6730431,PROTEIN_CODING,1.0,['LOC33194'],[1],1
LOC6730432,PROTEIN_CODING,1.0,['LOC33193'],[1],1
LOC6730433,PROTEIN_CODING,1.0,['LOC33195'],[1],1
LOC6730434,PROTEIN_CODING,1.0,['LOC33196'],[1],1
LOC6730435,PROTEIN_CODING,1.0,['LOC33197'],[1],1
LOC6730436,PROTEIN_CODING,1.0,['LOC33198'],[1],1
LOC6730439,PROTEIN_CODING,1.0,['LOC33200'],[1],1
LOC6730440,PROTEIN_CODING,1.0,['LOC33201'],[1],1
LOC6730441,PROTEIN_CODING,1.0,['LOC33202'],[1],1
LOC6730442,PROTEIN_CODING,1.0,['LOC33203'],[1],1
LOC6730443,PROTEIN_CODING,1.0,['LOC33204'],[1],1
LOC6730444,PROTEIN_CODING,1.0,['LOC33205'],[1],1
LOC6730445,PROTEIN_CODING,1.0,['LOC33206'],[1],1
LOC6730447,PROTEIN_CODING,1.0,['LOC319027'],[1],1
LOC6730448,PROTEIN_CODING,1.0,['LOC33207'],[1],1
LOC6730450,PROTEIN_CODING,1.0,['LOC33208'],[1],1
LOC6730451,PROTEIN_CODING,1.0,['LOC33209'],[1],1
LOC6730452,PROTEIN_CODING,1.0,['LOC33210'],[1],1
LOC6730453,PROTEIN_CODING,1.0,['LOC33211'],[1],1
LOC6730454,PROTEIN_CODING,1.0,['LOC33212'],[1],1
LOC6730455,PROTEIN_CODING,1.0,['LOC33213'],[1],1
LOC6730456,PROTEIN_CODING,1.0,['LOC33214'],[1],1
LOC6730457,PROTEIN_CODING,1.0,['LOC33215'],[1],1
LOC6730458,PROTEIN_CODING,1.0,['LOC33216'],[1],1
LOC6730459,PROTEIN_CODING,1.0,['LOC33217'],[1],1
LOC6730460,PROTEIN_CODING,1.0,['LOC33218'],[1],1
LOC6730461,PROTEIN_CODING,1.0,['LOC33219'],[1],1
LOC6730462,PROTEIN_CODING,1.0,['LOC33220'],[1],1
LOC6730463,PROTEIN_CODING,1.0,['LOC33221'],[1],1
LOC6730465,PROTEIN_CODING,1.0,['LOC33222'],[1],1
LOC6730466,PROTEIN_CODING,1.0,['LOC33223'],[1],1
LOC6730467,PROTEIN_CODING,1.0,['LOC33224'],[1],1
LOC6730468,PROTEIN_CODING,1.0,['LOC33225'],[1],1
LOC6730469,PROTEIN_CODING,1.0,['LOC33226'],[1],1
LOC6730470,PROTEIN_CODING,1.0,['LOC33227'],[1],1
LOC6730471,PROTEIN_CODING,1.0,['LOC33228'],[1],1
LOC6730472,PROTEIN_CODING,1.0,['LOC33230'],[1],1
LOC6730473,PROTEIN_CODING,1.0,['LOC33231'],[1],1
LOC6730475,PROTEIN_CODING,1.0,['LOC33233'],[1],1
LOC6730476,PROTEIN_CODING,1.0,['LOC33234'],[1],1
LOC6730477,PROTEIN_CODING,1.0,['LOC33237'],[1],1
LOC6730478,PROTEIN_CODING,1.0,['LOC33238'],[1],1
LOC6730479,PROTEIN_CODING,1.0,['LOC33239'],[1],1
LOC6730480,PROTEIN_CODING,1.0,['LOC33240'],[1],1
LOC6730482,PROTEIN_CODING,1.0,['LOC33241'],[1],1
LOC6730483,PROTEIN_CODING,1.0,['LOC33242'],[1],1
LOC6730485,PROTEIN_CODING,1.0,['LOC53552'],[1],1
LOC6730487,PROTEIN_CODING,1.0,['LOC33245'],[1],1
LOC6730488,PROTEIN_CODING,1.0,['LOC48572'],[1],1
LOC6730489,PROTEIN_CODING,1.0,['LOC33247'],[1],1
LOC6730490,PROTEIN_CODING,1.0,['LOC33248'],[1],1
LOC6730492,PROTEIN_CODING,1.0,['LOC33251'],[1],1
