NCBI GeneID,Transcript Accession,Transcript_length
117339,NM_170046.1,1215
117343,NM_137914.2,1173
117347,NM_165376.1,1110
117460,NM_080520.3,602
117470,NM_169974.1,1146
117476,NM_168868.2,1396
117484,NM_079094.3,1101
117485,NM_166585.2,1104
117487,NM_165206.1,1185
117499,NM_164439.2,1152
12797869,NR_047867.1,107
12797871,NR_047869.1,91
12797892,NR_048378.1,100
12797923,NR_048289.1,100
12797972,NR_047798.1,95
12798010,NR_047995.2,2449
12798093,NR_047728.1,97
12798206,NR_048265.1,148
12798217,NR_048268.1,99
12798241,NR_048273.1,99
12798261,NR_048484.1,100
12798279,NM_001276097.2,175
12798291,NR_047714.1,98
12798371,NR_048240.1,100
12798380,NR_048064.1,100
12798386,NR_048072.1,88
12798415,NR_048089.1,99
12798447,NR_048304.1,108
12798448,NR_048306.1,89
12798490,NR_048121.1,91
12798495,NR_048438.1,90
12798506,NR_048455.1,105
12798509,NR_048461.1,71
12798527,NR_048478.1,71
12798563,NR_047896.1,98
12798568,NR_047906.1,100
12798581,NR_047913.1,91
14462605,NM_001274158.1,3239
14462605,NM_166341.3,5443
14462605,NM_137567.3,1946
14462661,NM_001272953.1,1163
192481,NM_166586.1,1194
246485,NM_001299714.1,1473
246485,NM_001299713.1,1895
246485,NM_137665.2,954
246485,NM_001299715.1,599
246552,NM_165655.3,2147
246565,NM_165608.2,2291
246565,NM_206057.3,1892
246582,NM_001169607.1,885
246582,NM_165567.4,952
246596,NM_166481.3,1629
246596,NM_166482.2,1682
246596,NM_001299768.1,1007
246614,NM_165436.3,2426
246614,NM_165435.3,1993
246614,NM_165437.3,2732
246614,NM_165438.3,2310
246614,NM_001273781.1,2226
246653,NM_001273862.1,5320
246653,NM_001370032.1,4996
246653,NM_165555.3,4996
246653,NM_001370031.1,5129
246653,NM_136477.4,5129
246653,NM_165556.3,2978
246668,NM_166375.3,528
246670,NM_166395.3,558
252479,NM_001259601.2,5878
252479,NM_001274263.1,5929
252479,NM_001274262.1,5881
252479,NM_001274264.1,5914
252479,NM_138175.4,5932
26067079,NM_001032103.2,3337
26067079,NM_001316394.1,3291
260693,NM_167690.1,1164
261599,NM_169508.2,1467
261610,NM_164539.2,2543
261610,NM_001144307.2,2411
2768670,NM_001300403.1,4826
2768670,NM_206493.2,3272
2768674,NM_206524.2,4587
2768721,NM_206043.3,693
2768836,NM_001299516.1,3290
2768836,NM_144119.3,3561
2768870,NM_001347758.1,1241
2768870,NM_206735.2,1133
2768883,NM_001298552.2,2477
2768883,NM_001298551.2,2300
2768883,NM_206793.2,2029
2768886,NM_001382066.1,2001
2768916,NM_001273406.1,2333
2768916,NM_205958.3,1516
2768929,NM_205944.3,6463
2768929,NM_205943.3,6408
2768929,NM_001169448.2,5975
2768929,NM_001169449.2,5920
2768944,NM_205957.3,4685
30994,NM_130488.3,2345
31010,NM_057245.3,3680
31031,NM_001272180.1,6920
31031,NM_001272178.2,7150
31031,NM_001272175.1,7402
31031,NM_001297833.1,7498
31031,NM_001272179.1,6794
31031,NM_001272177.1,6684
31031,NM_001103390.2,7135
31031,NM_001272176.1,6901
31031,NM_058041.4,7087
31031,NM_001103391.1,6390
31046,NM_130519.3,839
31055,NM_130525.4,1107
31105,NM_130567.3,2082
31105,NM_001297855.1,2672
31136,NM_001258549.1,3319
31136,NM_001258551.1,2821
31136,NM_001258552.1,3749
31136,NM_001201599.2,3629
31136,NM_001258550.1,2784
31136,NM_130589.3,3467
31136,NM_166908.2,2934
31136,NM_001272214.1,3700
31136,NM_001201600.2,3806
31136,NM_166907.2,3100
31136,NM_166906.2,2876
31140,NM_001144673.2,865
31140,NM_130592.4,842
31141,NM_166910.2,2158
31141,NM_130593.4,1972
31150,NM_001272219.1,1076
31150,NM_080302.3,869
31156,NM_206606.3,2447
31156,NM_130605.5,2297
31169,NM_001297871.1,1951
31169,NM_001297870.1,2021
31169,NM_130615.3,2157
31174,NM_166921.4,2317
31174,NM_166924.3,2521
31174,NM_001201608.1,2356
31174,NM_166923.4,2436
31174,NM_130620.4,2466
31174,NM_166922.3,2371
31174,NM_166925.3,2097
31179,NM_001272243.1,3825
31179,NM_130625.3,2970
31179,NM_166927.2,2860
31179,NM_001272244.1,2191
31189,NM_001272249.1,1672
31189,NM_130627.4,1948
31189,NM_001272247.2,1783
31189,NM_001272248.2,1786
31193,NM_080305.4,1822
31195,NM_057984.5,1791
31198,NM_001297881.1,2738
31198,NM_057986.4,2955
31200,NM_001297883.1,2094
31200,NM_001014718.2,1547
31200,NM_001297882.1,681
31200,NM_001014717.2,1749
31213,NM_130637.4,1921
31224,NM_130645.6,9913
31224,NM_001272259.1,9240
31224,NM_001272258.1,9605
31224,NM_206610.5,9439
31224,NM_001272260.1,6425
31224,NM_001169176.2,6858
31224,NM_130646.3,6966
31224,NM_001169175.2,2838
31236,NM_001201613.2,990
31236,NM_001201615.1,934
31236,NM_130653.3,958
31236,NM_001201614.1,938
31244,NM_001258575.1,1798
31244,NM_080315.3,1280
31246,NM_130657.3,2334
31246,NM_001297902.1,2427
31256,NM_130664.4,1357
31266,NM_001316628.1,1868
31266,NM_130671.3,1728
31298,NM_057593.4,546
31335,NM_166988.4,2085
31335,NM_166989.5,2065
31335,NM_001014719.2,2006
31336,NM_001370027.1,3007
31336,NM_166991.3,3007
31357,NM_057518.4,1178
31363,NM_001169186.2,9329
31363,NM_131924.3,7079
31363,NM_001169187.2,6752
31363,NM_001297924.2,10482
31363,NM_001258590.2,6722
31363,NM_001258591.2,9545
31363,NM_001169189.3,8145
31363,NM_001258592.2,5573
31363,NM_001258589.2,8146
31363,NM_001258588.2,8130
31363,NM_001169188.3,6082
31410,NM_131957.2,1032
31419,NM_131966.2,1868
31424,NM_001103410.3,3384
31424,NM_206627.3,3387
31424,NM_001272319.1,3403
31424,NM_001103411.3,3388
31424,NM_001103412.2,3377
31424,NM_131971.4,3387
31424,NM_001272318.2,3530
31424,NM_001297945.1,3173
31447,NM_131987.4,1663
31451,NM_131989.4,2319
31461,NM_001297962.1,2956
31461,NM_131995.2,1962
31469,NM_001038743.1,2358
31469,NM_001297968.1,2373
31473,NM_132007.4,1905
31473,NM_167040.4,1933
31483,NM_001297971.1,590
31483,NM_132015.3,507
31483,NM_167043.3,606
31490,NM_132019.3,3920
31490,NM_001169207.1,3372
31499,NM_001297979.1,1360
31499,NM_132028.3,721
31519,NM_132046.3,2436
31519,NM_001297983.1,2267
31552,NM_132070.3,1907
31571,NM_132083.4,3232
31593,NM_132100.5,3716
31593,NM_001272357.2,3659
31593,NM_001272356.2,3389
31594,NM_132101.4,2242
31594,NM_167079.2,2217
31612,NM_001298031.1,3762
31612,NM_167086.2,3610
31612,NM_001298028.1,3808
31612,NM_132117.2,3291
31612,NM_001298029.1,3375
31612,NM_167085.3,3243
31612,NM_001298030.1,3743
31622,NM_132126.3,2522
31626,NM_132130.2,1218
31662,NM_167124.3,4077
31662,NM_132159.3,3679
31662,NM_001298048.1,4100
31662,NM_001298047.1,3461
31683,NM_001258638.2,2170
31683,NM_132176.4,1957
31695,NM_001298058.1,1656
31695,NM_132186.2,1517
31698,NM_001298063.1,2961
31698,NM_132189.3,2756
31701,NM_078519.3,1518
31702,NM_001258644.2,3794
31702,NM_132191.3,1668
31703,NM_132192.3,1705
31726,NM_132208.2,1404
31740,NM_132220.4,1699
31747,NM_001298079.1,1543
31747,NM_132226.3,1212
31772,NM_132247.4,2521
31776,NM_001298089.1,2394
31776,NM_132249.2,1877
31776,NM_001103437.1,2040
31776,NM_001103436.1,1969
317815,NM_001103379.2,5743
317815,NM_205865.2,4782
317815,NM_166728.2,3219
317815,NM_166733.2,2238
317815,NM_166729.2,2262
317815,NM_001272114.1,4447
317815,NM_166730.3,4754
317815,NM_166732.3,4435
317815,NM_166731.2,2234
317841,NM_168440.3,937
317923,NM_168828.3,802
317928,NM_001275306.2,538
317928,NM_168988.3,439
317928,NM_168989.3,379
31793,NM_132260.3,3466
317987,NM_168987.2,2844
318008,NM_168171.4,6142
318008,NM_001259720.2,6202
318008,NM_001259719.2,6376
31807,NM_001272423.2,1291
31807,NM_132272.3,1068
31811,NM_132275.2,3246
31811,NM_001298096.1,3250
318231,NM_167693.4,2361
318231,NM_001298553.2,2200
318231,NM_001298554.2,1964
318246,NM_001272124.1,3965
318246,NM_166753.3,2311
31835,NM_132294.3,2617
31835,NM_001169243.3,2605
31851,NM_132304.3,1853
318552,NM_170547.3,1772
318658,NM_170042.2,1491
318658,NM_001275925.1,1488
318890,NM_001202276.2,3535
318890,NM_176440.1,830
318912,NM_164926.2,2263
318912,NM_001273417.1,2203
31899,NM_001042800.3,3378
318992,NM_164980.3,1089
31902,NM_132343.4,2360
31904,NM_132345.2,1969
31904,NM_001201642.2,2160
31904,NM_167196.3,2223
31907,NM_167199.4,4904
31907,NM_001014728.4,5646
31907,NM_001201644.3,5668
31907,NM_167197.3,3053
31907,NM_132348.3,3046
31907,NM_167198.2,2969
31907,NM_001272457.1,2203
31907,NM_001014729.3,2495
31907,NM_001201645.2,2498
31935,NM_001258673.2,11742
31935,NM_001258669.2,14389
31935,NM_001258671.2,5317
31935,NM_001258670.2,4678
31935,NM_132370.4,14423
31935,NM_001258672.2,8588
31935,NM_001103464.3,7541
31949,NM_001272465.1,2606
31949,NM_001272466.1,2877
31949,NM_001272467.1,3058
31949,NM_132381.4,1622
31949,NM_001103466.3,1924
31950,NM_001298145.1,3817
31950,NM_001272468.1,978
31950,NM_132382.3,666
31967,NM_001298154.1,2380
31967,NM_001272477.1,1668
31967,NM_132396.2,1150
31976,NM_001272480.1,9940
31976,NM_167231.5,8362
31976,NM_001258685.2,7901
31976,NM_132403.5,8158
31979,NM_001272481.2,2473
31979,NM_167232.2,2426
31979,NM_206677.2,2409
31979,NM_080344.3,2397
31990,NM_001272494.1,1499
31990,NM_132411.3,1716
31997,NM_001298156.1,8493
31997,NM_167239.4,8469
31997,NM_001272496.2,9687
32019,NM_132434.4,1708
32019,NM_001298165.1,1868
32019,NM_167257.2,1773
32019,NM_167258.3,2196
32019,NM_001298166.1,2199
32027,NM_132440.2,2045
32027,NM_001298173.1,1988
32093,NM_167287.2,2632
32093,NM_132493.3,2505
32094,NM_132494.3,1432
32095,NM_001298196.1,1188
32095,NM_132495.3,821
32095,NM_001298195.1,860
32106,NM_001169254.1,1800
32106,NM_132504.2,1742
32112,NM_001298201.1,3059
32112,NM_132508.4,2970
32123,NM_167299.2,3694
32123,NM_167298.3,3411
32123,NM_001272530.1,3028
32123,NM_001201652.1,2784
32123,NM_167300.2,3053
32123,NM_001201653.2,2986
32123,NM_001201651.2,2945
32123,NM_167301.2,2948
32123,NM_132513.6,3014
32123,NM_001272529.1,2658
32123,NM_001201650.2,2704
32123,NM_001298207.1,2622
32124,NM_001201654.2,1746
32124,NM_001201655.2,1740
32124,NM_132514.3,1763
32124,NM_001272531.1,1964
32126,NM_001103488.2,3208
32131,NM_001298208.1,2447
32131,NM_001298209.1,1774
32131,NM_132520.4,1418
32131,NM_167303.3,1075
32136,NM_001258702.1,6807
32136,NM_167309.3,5275
32136,NM_001382106.1,9133
32136,NM_001258703.2,9133
32136,NM_132522.3,8138
32136,NM_001272534.1,4335
32140,NM_132526.4,1541
32140,NM_001272536.1,1101
32143,NM_132529.4,4054
32144,NM_001382046.1,1776
32144,NM_132530.4,1776
32144,NM_167311.3,1776
32149,NM_132535.3,827
32154,NM_001258706.2,4319
32154,NM_167313.3,4354
32154,NM_132540.3,3444
32167,NM_132549.3,1251
32173,NM_132553.1,1298
32176,NM_132556.3,811
32189,NM_132567.1,1980
32208,NM_132582.3,2509
32230,NM_167337.2,3795
32230,NM_132600.2,1831
32230,NM_001272565.1,3566
32243,NM_132612.2,1323
32292,NM_167365.1,2488
32292,NM_167369.2,2823
32292,NM_132651.3,2664
32292,NM_167366.2,2558
32292,NM_167367.2,2511
32292,NM_167368.2,2357
32292,NM_001298277.1,2329
32293,NM_001298278.1,1456
32293,NM_132652.4,917
32293,NM_001201656.2,2452
32303,NM_001298282.1,6903
32303,NM_167371.2,3362
32328,NM_167378.2,4375
32328,NM_132685.2,4321
32328,NM_001298295.1,4320
32350,NM_132701.4,2786
32352,NM_001258730.2,4679
32352,NM_167384.3,2879
32352,NM_001298304.1,2810
32352,NM_167385.4,2814
32352,NM_167386.2,2611
32352,NM_001258731.2,2620
32352,NM_001298305.1,2647
32352,NM_001201659.1,2656
32352,NM_132703.3,3216
32373,NM_132719.3,3880
32373,NM_167396.2,1946
32378,NM_132723.3,2894
32379,NM_132724.3,2243
32435,NM_167427.2,1533
32435,NM_132766.3,917
32441,NM_132772.4,1872
32442,NM_001347810.1,8459
32442,NM_001347809.1,8363
32442,NM_001103513.3,8372
32442,NM_001272631.1,8285
32442,NM_001316635.1,8285
32442,NM_001272630.1,8459
32442,NM_132773.3,8252
32442,NM_001258746.2,8390
32442,NM_001347811.1,6000
32442,NM_001258747.1,5820
32444,NM_132775.3,2288
32446,NM_132777.3,1296
32446,NM_001272632.2,565
32471,NM_001298339.1,2119
32471,NM_078609.4,1598
32471,NM_001272644.1,1407
32492,NM_001298349.1,1141
32492,NM_167453.3,952
32492,NM_132815.3,968
32508,NM_132829.3,3205
32508,NM_167458.2,3033
32508,NM_001298355.1,2565
32530,NM_001298368.1,2078
32530,NM_078612.4,1829
32539,NM_132853.3,2135
32552,NM_001169298.2,7442
32552,NM_167474.3,7002
32552,NM_001298378.1,7168
32586,NM_132882.3,523
32589,NM_167497.3,4198
32589,NM_167499.3,3984
32589,NM_001103529.3,4174
32589,NM_001103528.3,4163
32589,NM_001103526.3,4070
32589,NM_001103527.2,4107
326108,NM_001299950.1,608
326108,NM_079142.4,379
32611,NM_132898.4,2356
32611,NM_167517.3,2285
32611,NM_001258785.2,2275
32611,NM_001272683.1,2227
32611,NM_001272684.1,1878
32611,NM_001258784.2,1877
32611,NM_167518.3,1829
326112,NM_170497.4,1708
326120,NM_001260367.1,1692
326120,NM_170173.3,1129
326136,NM_169323.3,661
326148,NM_169006.2,2556
326148,NM_001275326.2,3232
326148,NM_169008.4,2627
326148,NM_001275327.1,2585
326148,NM_141217.3,2900
326148,NM_001300229.1,2576
326148,NM_169007.2,2444
326154,NM_001273025.1,2261
326154,NM_164495.2,2754
326154,NM_164493.2,2710
326154,NM_134859.3,2613
326154,NM_001273023.1,2476
326154,NM_164494.2,2401
326154,NM_001273022.1,2704
326154,NM_001273024.1,2530
32616,NM_132901.3,2186
32616,NM_001298399.1,2216
326167,NM_001201864.2,2264
326167,NM_164998.3,2257
32620,NM_132903.3,2449
326205,NM_001300005.1,4779
326205,NM_168080.2,4644
326207,NM_168027.1,210
326208,NM_138184.5,2694
326216,NM_168932.2,903
326216,NM_001275255.1,903
326234,NM_001298129.1,1854
326234,NM_132339.3,1309
326235,NM_167193.2,11349
326262,NM_001298660.1,3934
326262,NM_175954.2,3784
32644,NM_132918.2,2271
32648,NM_132920.3,1263
32674,NM_001258793.3,5496
32674,NM_078656.4,2777
32683,NM_001298426.1,2118
32683,NM_132952.3,1866
32686,NM_132955.4,6046
32686,NM_001042817.3,5681
32687,NM_001298427.1,7096
32687,NM_001258794.2,6241
32687,NM_132956.3,6383
32696,NM_132965.2,673
32696,NM_001272711.1,693
32696,NM_001103539.2,783
32701,NM_132968.2,997
32701,NM_001298434.1,1260
32740,NM_133000.3,1064
32740,NM_001298449.1,906
32754,NM_133012.5,6323
32754,NM_001201734.3,6100
32754,NM_001298457.1,6028
32754,NM_001103542.4,6073
32754,NM_001298458.1,6022
32754,NM_001298456.1,5411
32754,NM_167576.3,5390
32754,NM_001298459.1,7345
32754,NM_001201733.1,7324
32760,NM_001272733.2,4906
32760,NM_078666.4,4836
32761,NM_001298462.1,1972
32761,NM_133016.3,1860
32763,NM_133017.4,1224
32773,NM_133026.1,1150
32775,NM_176752.2,2151
32775,NM_001169311.1,1938
32775,NM_133028.3,1804
32775,NM_176753.2,2002
32775,NM_001169313.1,1789
32775,NM_001169312.1,1337
32775,NM_001298465.1,990
32822,NM_133061.3,2310
32822,NM_206785.2,2652
32822,NM_206786.2,2781
32822,NM_167614.2,2509
32822,NM_167615.2,2677
32822,NM_206787.2,2806
32831,NM_001103550.2,2408
32831,NM_133068.3,1513
32831,NM_001272755.2,2290
32836,NM_001298477.1,3668
32836,NM_167623.2,3437
32836,NM_133073.3,2537
32839,NM_133075.3,2396
32839,NM_001298479.1,2212
32877,NM_133102.3,8079
32877,NM_133104.3,5984
32881,NM_133106.3,1695
32901,NM_133125.3,1814
32926,NM_001298506.1,3414
32926,NM_133150.3,2902
32930,NM_001258817.2,6284
32930,NM_167648.3,4544
32930,NM_167647.3,4444
32930,NM_133154.5,4374
32934,NM_001298510.1,4013
32934,NM_133156.2,3738
32936,NM_133157.4,768
32968,NM_001298521.1,792
32968,NM_134493.3,669
32968,NM_001298522.1,537
32969,NM_001298523.1,1536
32969,NM_134494.3,1374
32989,NM_167680.3,706
32989,NM_167678.3,740
32989,NM_001258838.2,678
32989,NM_167679.3,554
32990,NM_001298535.1,1840
32990,NM_134508.3,1801
33023,NM_001258850.2,1406
33023,NM_167694.2,1348
33023,NM_078694.3,1238
33038,NM_134547.3,645
33047,NM_001298566.1,1369
33047,NM_001169337.2,978
33047,NM_167706.3,875
33048,NM_001169338.2,9211
33048,NM_001258851.1,9289
33048,NM_001298567.1,9502
33048,NM_001298568.1,8804
33048,NM_134552.6,7735
33056,NM_001298570.1,2800
33056,NM_134559.3,2993
33056,NM_001298571.1,2528
33082,NM_001272822.2,2755
33082,NM_134581.2,2676
33109,NM_001272840.2,6642
33109,NM_167744.4,7199
33109,NM_001272839.2,3853
33109,NM_001272837.2,3757
33109,NM_080712.7,3927
33109,NM_001272838.1,3078
33112,NM_078705.3,2367
33125,NM_001144754.2,4386
33125,NM_001298591.1,4408
33125,NM_001144753.2,4471
33125,NM_167755.2,1472
33125,NM_134611.5,1557
33127,NM_134613.3,1785
33132,NM_001298598.1,3992
33132,NM_001258871.2,5178
33132,NM_167776.3,3194
33132,NM_167777.3,4711
33132,NM_001298599.1,4341
33132,NM_001258870.2,4305
33132,NM_167775.2,3247
33132,NM_134618.3,3434
33132,NM_167778.2,1420
33162,NM_001258884.1,1430
33162,NM_134643.4,1841
33162,NM_001272859.1,1536
33162,NM_001169367.1,1458
33162,NM_001169366.2,1694
33179,NM_001272863.1,678
33179,NM_001258886.1,657
33179,NM_001272864.1,586
33179,NM_001272866.1,869
33179,NM_001272867.1,798
33179,NM_164372.3,623
33179,NM_001169371.2,507
33179,NM_164371.3,486
33179,NM_001272865.2,415
33179,NM_001169370.2,568
33207,NM_001272891.1,1905
33207,NM_134675.5,1923
33207,NM_164381.2,1972
33220,NM_134681.3,1488
33234,NM_057946.4,1584
33237,NM_001272909.1,1032
33237,NM_134692.5,1093
33265,NM_057917.4,1320
33265,NM_001272918.1,1240
33289,NM_134725.2,2701
33292,NM_134728.2,2029
33295,NM_134731.3,999
33299,NM_134734.3,2007
33299,NM_001272929.1,2350
33299,NM_164406.2,2617
33308,NM_001258903.1,1893
33308,NM_001272932.1,1755
33308,NM_001258904.2,1825
33308,NM_134742.4,1833
33385,NM_001272975.2,1867
33385,NM_134801.2,964
33389,NM_134804.4,3910
33406,NM_078732.2,845
33423,NM_134833.5,3618
33423,NM_001273004.1,3380
33423,NM_164481.2,3232
33423,NM_001273003.1,3655
33424,NM_134834.3,1869
33424,NM_001273005.1,1806
33440,NM_058092.4,1484
33443,NM_001144298.2,618
33443,NM_001273015.1,677
33443,NM_134848.3,621
33444,NM_001273016.1,1070
33444,NM_134849.3,785
33453,NM_078735.6,1140
33453,NM_175951.2,1152
3346160,NM_001014616.2,2994
3346162,NM_001300495.1,8106
3346162,NM_001260281.2,6630
3346162,NM_001260278.2,6524
3346162,NM_001014642.5,7235
3346162,NM_001275827.2,7568
3346162,NM_001260279.2,7568
3346162,NM_001260277.2,6598
3346162,NM_001300494.1,5901
3346162,NM_001260280.2,6279
3346162,NM_001043267.3,3139
3346208,NM_001272973.1,3160
3346208,NM_001014459.2,2998
3346208,NM_001272972.1,2733
3346227,NM_001169474.3,3039
3346227,NM_001014480.4,1661
33495,NM_164515.3,2107
33495,NM_164513.4,2111
33495,NM_001273043.1,2291
33495,NM_164514.3,2182
33495,NM_058022.5,2095
33499,NM_058019.4,1346
33499,NM_001298641.1,1136
33512,NM_134893.4,1714
33518,NM_134899.3,1911
33518,NM_001273053.1,1771
33528,NM_001273062.1,762
33528,NM_134906.2,458
33530,NM_078741.4,2221
3354925,NM_001110544.3,4125
3354925,NM_001015168.4,1358
3354925,NM_001300720.1,1078
3354925,NM_001170411.1,1102
3354925,NM_001015167.3,1155
3355010,NM_001042972.2,3382
3355040,NM_001015316.3,8028
3355040,NM_001170371.2,541
3355089,NM_001043187.2,1422
3355089,NM_001043188.3,1379
3355089,NM_001043186.2,479
3355123,NM_001042936.1,2590
3355135,NM_001042977.3,1878
3355135,NM_001259209.2,1584
3355173,NM_001015497.4,1286
3355174,NM_001015498.5,2745
33576,NM_134945.2,1390
33578,NM_134947.2,2543
33591,NM_134955.3,325
33610,NM_134967.4,2942
33610,NM_001169396.1,1269
33613,NM_001258937.2,7149
33613,NM_164569.4,4922
33613,NM_134968.4,4925
33658,NM_134997.4,2729
33670,NM_135006.3,1446
33693,NM_135027.4,2263
33704,NM_080361.3,1784
33704,NM_001273132.1,1693
33709,NM_135039.2,2411
33744,NM_001298684.1,867
33744,NM_001298685.1,630
33744,NM_135065.4,544
33748,NM_135067.3,1673
33752,NM_001298691.1,688
33752,NM_001298690.1,1107
33752,NM_135071.4,645
33754,NM_135072.2,1666
33756,NM_135074.3,1606
33761,NM_001258955.2,10041
33761,NM_001103618.3,9905
33761,NM_135077.3,9090
33793,NM_135102.3,2988
33793,NM_001201772.2,2335
33803,NM_135110.1,3025
33803,NM_164658.2,2898
33807,NM_001169420.3,4266
33807,NM_001273177.1,3950
33807,NM_001273176.1,3736
33807,NM_135114.5,3090
33807,NM_164660.4,3129
33812,NM_001273179.2,3637
33812,NM_001298712.1,3601
33812,NM_001103622.2,2826
33812,NM_135118.3,2811
33854,NM_135145.2,2285
33859,NM_078766.3,1570
33859,NM_001298734.1,1491
33859,NM_001169423.1,1324
33897,NM_135182.2,1918
33898,NM_001298742.1,2361
33898,NM_001273202.2,2603
33898,NM_135183.5,2222
33898,NM_001144328.2,2237
33906,NM_135191.3,5718
33906,NM_001298746.1,5308
33908,NM_135193.3,1105
33917,NM_135201.2,1470
33961,NM_135236.3,2524
33961,NM_164717.2,2729
33971,NM_001273242.1,2048
33971,NM_135240.4,1486
33973,NM_135242.3,840
33977,NM_135244.4,1230
33999,NM_001103640.2,1928
33999,NM_135256.3,1915
34016,NM_001201780.1,1156
34016,NM_001298780.2,1383
34016,NM_164748.3,1377
34016,NM_135269.3,1134
34016,NM_001144334.4,1137
34019,NM_135272.4,1321
34046,NM_135291.3,2069
34046,NM_164765.4,1860
34052,NM_057767.4,858
34064,NM_001298790.1,3495
34064,NM_135306.3,3264
34067,NM_001298792.1,4568
34067,NM_001169433.2,3285
34067,NM_001169434.2,3985
34067,NM_135309.3,3821
34067,NM_001298793.1,3305
34077,NM_135316.3,2552
34098,NM_001298808.1,514
34098,NM_135335.4,457
34099,NM_135336.4,10201
34099,NM_001298809.1,9784
34107,NM_001298811.1,3215
34107,NM_135340.4,2889
34120,NM_057788.4,536
34140,NM_135363.3,4972
34156,NM_078787.4,3153
34156,NM_205934.3,3204
34160,NM_164814.5,2693
34160,NM_001201794.2,2560
34160,NM_164815.5,2635
34160,NM_001201796.2,2543
34160,NM_205935.3,2534
34160,NM_205936.3,2531
34160,NM_164812.5,2430
34160,NM_001201795.2,2510
34160,NM_001201797.2,2484
34160,NM_164813.4,2238
34160,NM_001201798.2,2226
34177,NM_001273324.2,2149
34177,NM_135388.5,1984
34188,NM_001273328.1,1796
34188,NM_135397.3,1718
34203,NM_001298833.1,3198
34203,NM_135406.4,3110
34229,NM_135425.3,1184
34231,NM_001201815.2,3384
34231,NM_164845.4,3444
34231,NM_164846.4,3562
34268,NM_164857.3,5535
34268,NM_135449.4,5480
34268,NM_205946.2,5339
34268,NM_205945.2,4876
34275,NM_164859.2,2256
34275,NM_135454.5,3091
34282,NM_164864.2,1677
34282,NM_135459.4,2406
34282,NM_001169451.2,2116
34287,NM_135461.4,2124
34299,NM_001347761.1,3212
34311,NM_135476.4,3076
34314,NM_001316388.1,1044
34314,NM_135477.3,890
34322,NM_001298857.1,2623
34322,NM_001273380.1,2356
34322,NM_176005.2,2382
34331,NM_001259030.2,4861
34331,NM_135491.5,4909
34333,NM_057660.4,2045
34333,NM_001298863.1,1484
34333,NM_164885.3,2093
34333,NM_001259031.2,1532
34341,NM_001273385.1,7309
34341,NM_001103666.3,7090
34363,NM_135517.4,928
34363,NM_164895.3,847
34371,NM_164904.2,634
34371,NM_164903.2,627
34371,NM_164905.3,516
34371,NM_135519.3,512
34378,NM_135525.2,8431
34384,NM_135531.3,986
34395,NM_001273397.1,2903
34395,NM_001273398.1,3467
34395,NM_135539.3,2723
34396,NM_057875.5,1224
34402,NM_001273403.1,1175
34402,NM_135544.3,973
34405,NM_001201846.2,1281
34405,NM_135546.3,1266
34408,NM_001273407.2,2353
34408,NM_135548.3,2374
34408,NM_001273408.2,2162
34419,NM_058031.5,907
34419,NM_001273418.1,1136
34422,NM_135554.3,3846
34422,NM_001169466.2,3843
34422,NM_001169465.2,3826
34422,NM_001169464.1,3725
34435,NM_001169468.3,3285
34435,NM_135562.4,3097
34435,NM_001201852.1,2131
34461,NM_135585.3,3392
34480,NM_135601.4,655
34485,NM_164942.2,2291
34485,NM_001298884.1,2989
34485,NM_135606.3,1251
34514,NM_001298891.1,2815
34514,NM_176010.3,1504
34514,NM_176011.3,1533
34514,NM_001298892.1,1782
34514,NM_001298893.1,1661
34514,NM_176012.3,1473
34514,NM_176009.3,2652
34528,NM_135634.2,1210
34531,NM_057980.5,886
34531,NM_001298900.1,882
34552,NM_078820.3,1445
34553,NM_001298905.1,3736
34553,NM_001103678.2,3844
34553,NM_176013.2,3760
34554,NM_135652.3,1284
34582,NM_078827.3,6939
34597,NM_135678.2,1814
34608,NM_135685.4,3169
34608,NM_164978.3,3192
34608,NM_164977.3,3187
34640,NM_001298943.1,934
34640,NM_176024.3,944
34646,NM_135713.3,1033
34677,NM_001298952.1,1913
34677,NM_135738.3,1694
34677,NM_165018.2,1932
34677,NM_001259080.2,1865
34677,NM_001298951.1,1639
34681,NM_135742.4,1461
34681,NM_001273492.1,1461
34685,NM_135746.5,1194
34685,NM_165019.5,3498
34695,NM_135751.3,2445
34699,NM_135753.4,4759
34699,NM_001169496.2,4357
34701,NM_001273500.2,8986
34701,NM_001259087.3,8182
34701,NM_001273499.1,7646
34701,NM_135755.3,8195
34714,NM_135767.2,4085
34714,NM_001273505.1,4058
34721,NM_001273508.1,903
34721,NM_135774.3,911
34736,NM_135790.4,4912
34736,NM_001298958.1,3999
34736,NM_001298957.1,3963
34736,NM_165038.3,4167
34778,NM_001298978.1,2669
34778,NM_135825.4,2461
34779,NM_135826.3,1987
34779,NM_001298979.1,2125
34779,NM_165055.3,2194
34783,NM_001042895.3,5141
34783,NM_001169503.2,1589
34807,NM_001298987.1,570
34807,NM_078839.3,514
34808,NM_001298988.1,3426
34808,NM_001038815.2,2981
34813,NM_001273523.2,1289
34813,NM_176031.3,1286
34815,NM_001298990.1,1395
34815,NM_001201873.2,1335
34815,NM_135848.5,1141
34836,NM_135864.3,774
34838,NM_001299001.1,733
34838,NM_135866.4,656
34839,NM_135867.4,2321
34857,NM_135876.2,1301
34863,NM_165093.2,2531
34863,NM_001014484.2,2513
