NCBI GeneID,Transcript Accession,Transcript_length
6732616,XM_002079699.4,2482
6732617,XM_016180308.3,1036
6732618,XM_002079701.3,2350
6732619,XM_016178164.3,3302
6732620,XM_002079703.4,908
6732621,XM_002079704.2,1545
6732623,XM_039298578.2,12433
6732624,XM_002079707.4,3625
6732625,XM_016178162.3,3371
6732626,XM_002079709.4,2881
6732627,XM_002079710.4,1456
6732631,XM_016180310.2,1324
6732632,XM_002079713.4,848
6732633,XM_002079714.4,639
6732634,XM_039298530.2,13218
6732636,XM_039298543.2,8881
6732637,XM_016178158.3,12897
6732638,XM_016180314.3,3169
6732639,XM_044922486.1,1920
6732640,XM_002079721.3,1069
6732643,XM_016180318.3,1286
6732644,XM_016174436.3,1629
6732645,XM_016180319.3,3823
6732646,XM_002079727.4,1431
6732647,XM_002079728.4,1737
6732648,XM_016180321.3,2232
6732649,XM_002079730.3,1359
6732650,XM_002079731.4,2266
6732651,XM_002079732.4,655
6732652,XM_016180326.3,3190
6732653,XM_016178157.3,1583
6732654,XM_016178156.3,5475
6732655,XM_039291596.2,2490
6732657,XM_016180327.3,1046
6732658,XM_002079739.4,940
6732659,XM_002079740.4,1531
6732660,XM_016178154.3,6747
6732663,XM_002079744.4,854
6732666,XM_002079747.4,914
6732667,XM_002079748.4,2486
6732668,XM_016180331.3,3278
6732670,XM_016178149.3,701
6732671,XM_002079752.4,4193
6732672,XM_002079753.4,4483
6732677,XM_016178146.3,2878
6732678,XM_016180334.3,2168
6732680,XM_016178139.3,8430
6732681,XM_039291148.1,5209
6732682,XM_016178137.3,6607
6732683,XM_016180336.3,3487
6732684,XM_016178128.3,799
6732685,XM_016178127.3,3738
6732686,XM_002079764.4,547
6732688,XM_016180339.3,2673
6732689,XM_002079767.4,2460
6732690,XM_039298353.2,1642
6732691,XM_044922808.1,1904
6732692,XM_016180341.3,2124
6732693,XM_016180342.3,564
6732694,XM_016178124.3,2993
6732695,XM_016178122.3,1605
6732696,XM_016178121.3,1675
6732697,XM_039291213.2,2392
6732698,XM_002079776.4,2419
6732703,XM_016178120.3,3000
6732704,XM_002079782.3,2386
6732705,XM_044922328.1,1975
6732706,XM_002079784.4,2505
6732707,XM_002079785.4,1063
6732708,XM_002079786.4,1147
6732709,XM_002079787.4,2175
6732710,XM_002079788.4,2093
6732711,XM_002079789.4,1570
6732714,XM_002079792.4,486
6732716,XM_039294309.2,4650
6732719,XM_016180352.3,2336
6732720,XM_016180354.3,1913
6732721,XM_016180356.3,1773
6732722,XM_039291072.2,1402
6732723,XM_039291070.2,1925
6732724,XM_016178115.3,5326
6732725,XM_016178113.3,1380
6732726,XM_016178112.3,2317
6732727,XM_016180357.3,2604
6732728,XM_039291281.1,2271
6732730,XM_002079808.4,2589
6732732,XM_002079810.4,6207
6732733,XM_016180358.3,1928
6732734,XM_016178110.3,607
6732735,XM_016178109.3,1307
6732736,XM_002079814.4,1636
6732737,XM_002079815.4,5383
6732739,XM_016180359.3,2885
6732740,XM_002079818.4,1893
6732741,XM_016180360.3,3093
6732742,XM_002079820.4,1860
6732743,XM_002079821.4,523
6732744,XM_002079822.4,1865
6732745,XM_002079823.4,1706
6732747,XM_002079825.4,1543
6732748,XM_016180362.3,4443
6732749,XM_016178107.3,555
6732751,XM_016180363.2,700
6732754,XM_002079831.4,2242
6732755,XM_002079832.4,2332
6732756,XM_002079833.4,750
6732757,XM_016180366.3,3719
6732759,XM_016178106.3,1461
6732760,XM_002079837.4,3089
6732761,XM_002079838.4,697
6732762,XM_002079839.4,1760
6732764,XM_016180369.3,4533
6732765,XM_002079842.4,3680
6732766,XM_002079843.4,1398
6732767,XM_016180370.3,660
6732768,XM_039295957.2,3934
6732769,XM_002079846.4,1282
6732771,XM_002079848.4,1755
6732772,XM_039291116.2,3187
6732773,XM_002079850.4,544
6732778,XM_016178101.3,1349
6732779,XM_002079856.4,2816
6732780,XM_002079857.4,1863
6732781,XM_002079858.4,2089
6732782,XM_002079859.4,775
6732783,XM_002079860.4,498
6732786,XM_016178099.3,1872
6732787,XM_016178098.3,2119
6732788,XM_002079865.4,3357
6732789,XM_002079866.3,3132
6732791,XM_016178097.3,2890
6732793,XM_002079870.3,1301
6732794,XM_016180377.3,1155
6732796,XM_016178096.3,2665
6732797,XM_002079874.4,654
6732798,XM_002079875.3,1148
6732799,XM_002079876.4,1160
6732800,XM_002079877.2,1920
6732801,XM_016178089.3,1175
6732802,XM_016178086.3,2982
6732803,XM_016180378.3,1962
6732804,XM_016178076.3,2276
6732806,XM_002079883.4,627
6732807,XM_002079884.4,662
6732808,XM_016180382.3,2296
6732809,XM_016180385.3,987
6732810,XM_002079887.4,1716
6732811,XM_002079888.4,1639
6732812,XM_002079889.4,1437
6732813,XM_002079890.4,1732
6732816,XM_016180389.3,1431
6732817,XM_016178071.3,1412
6732818,XM_002079895.4,1550
6732819,XM_016180391.3,1178
6732820,XM_002079897.4,1248
6732821,XM_002079898.4,1185
6732823,XM_039297993.2,1851
6732824,XM_039297646.2,4294
6732825,XM_016180394.3,3752
6732827,XM_016178069.3,5275
6732828,XM_016178066.2,5430
6732830,XM_016180396.3,4686
6732831,XM_002079908.4,818
6732832,XM_016180398.2,3283
6732833,XM_016178064.3,1044
6732835,XM_016180399.3,2534
6732836,XM_002079913.4,1339
6732837,XM_039298351.2,723
6732839,XM_002079916.4,1255
6732842,XM_039298358.2,4554
6732843,XM_002079920.4,1733
6732844,XM_002079921.4,1138
6732849,XM_002079923.4,1368
6732850,XM_002079924.4,1238
6732851,XM_016178058.3,1684
6732852,XM_002079926.4,1083
6732853,XM_002079927.4,2072
6732854,XM_039293880.2,8806
6732855,XM_002079929.4,1384
6732856,XM_039293909.2,2779
6732857,XM_016180414.3,958
6732860,XM_039293866.2,12186
6732861,XM_002079935.4,1322
6732862,XM_002079936.4,2006
6732863,XM_016178051.3,1225
6732864,XM_002079938.3,2055
6732865,XM_016178049.3,7675
6732866,XM_039293836.2,3429
6732867,XM_016178047.3,1461
6732871,XM_002079942.3,666
6732875,XM_016180419.3,9406
6732876,XM_044922995.1,2271
6732878,XM_002079947.3,524
6732880,XM_002079949.4,785
6732881,XM_002079950.4,584
6732882,XM_002079951.4,1206
6732883,XM_002079952.3,1051
6732884,XM_016178043.3,958
6732887,XM_039293809.2,4554
6732889,XM_002079958.4,867
6732891,XM_016180427.3,2433
6732892,XM_016178041.3,2692
6732893,XM_044923771.1,2261
6732894,XM_016180430.2,1564
6732895,XM_002079964.4,2025
6732897,XM_002079966.4,1985
6732898,XM_016180431.3,3686
6732899,XM_039298356.2,1408
6732900,XM_016180432.3,2133
6732901,XM_002079970.4,786
6732902,XM_016180434.2,2163
6732903,XM_039298357.2,1455
6732909,XM_002079978.4,854
6732913,XM_016180436.3,595
6732915,XM_039298622.2,4938
6732916,XM_002079985.4,1572
6732918,XM_016180443.3,4575
6732919,XM_002079987.4,2237
6732920,XM_002079988.4,2520
6732921,XM_016178032.3,2645
6732922,XM_002079990.4,1621
6732923,XM_002079991.4,1502
6732944,XM_039298488.2,4543
6732946,XM_016178030.3,1867
6732947,XM_002079996.4,2200
6732948,XM_002079997.4,1791
6732952,XM_002080000.4,529
6732960,XM_002080008.4,941
6732968,XM_002080014.2,939
6732969,XM_002080015.4,2049
6732974,XM_002080017.3,1117
6732975,XM_002080018.4,700
6732976,XM_016178028.3,4904
6732977,XM_002080020.4,2213
6732978,XM_002080021.4,5054
6732979,XM_016180448.2,2354
6732980,XM_016178025.3,2996
6732981,XM_002080024.3,1246
6732982,XM_039295675.2,6627
6732986,XM_016178022.3,2116
6732987,XM_016178021.3,2580
6732988,XM_002080031.4,2821
6732989,XM_039298365.2,1320
6732990,XM_016180449.2,1900
6732991,XM_002080034.4,3052
6732992,XM_016180452.3,4576
6732993,XM_016180453.3,2400
6732994,XM_002080037.4,689
6732995,XM_016178018.3,2784
6732996,XM_016180454.3,1927
6732997,XM_002080040.4,1635
6732998,XM_044922482.1,1023
6732999,XM_002080042.4,692
6733000,XM_016178015.3,730
6733002,XM_016180459.3,1362
6733004,XM_002080047.4,1322
6733005,XM_016180461.3,1799
6733006,XM_002080049.4,2527
6733007,XM_039291257.2,802
6733008,XM_002080051.4,1122
6733009,XM_044922563.1,1357
6733010,XM_002080053.4,1167
6733011,XM_002080054.4,940
6733012,XM_002080055.4,737
6733013,XM_039296499.2,1093
6733014,XM_016180462.3,2674
6733015,XM_016180463.2,1449
6733016,XM_039298576.2,877
6733017,XM_039298565.2,3179
6733018,XM_016180465.3,740
6733020,XM_002080063.4,2957
6733021,XM_002080064.4,956
6733022,XM_002080065.4,1365
6733023,XM_016178001.3,4191
6733026,XM_016178000.3,1826
6733028,XM_016177997.3,1404
6733030,XM_002080073.4,1556
6733031,XM_016177996.3,1303
6733032,XM_002080075.4,1658
6733033,XM_002080076.4,1453
6733034,XM_039296507.2,446
6733035,XM_016177994.3,7247
6733036,XM_002080079.4,737
6733037,XM_002080080.4,1645
6733038,XM_039296373.2,6040
6733039,XM_039296429.2,4373
6733041,XM_002080084.4,1746
6733043,XM_016177990.3,3595
6733045,XM_002080087.4,1545
6733046,XM_002080088.3,712
6733047,XM_002080089.4,1048
6733048,XM_039298293.2,1858
6733049,XM_002080091.4,2372
6733050,XM_016180472.3,2445
6733052,XM_002080094.3,1790
6733053,XM_002080095.4,2749
6733054,XM_016180473.3,1028
6733055,XM_016177987.3,2788
6733056,XM_002080098.4,2752
6733057,XM_016177985.3,4358
6733059,XM_016180478.3,3855
6733060,XM_016180480.3,8910
6733061,XM_016177983.3,2190
6733063,XM_016180483.3,4909
6733064,XM_002080105.4,1274
6733065,XM_016180493.3,4749
6733066,XM_016177980.3,4711
6733068,XM_016180496.3,1728
6733070,XM_016180498.1,1927
6733072,XM_016180499.3,3766
6733073,XM_016180500.2,2009
6733074,XM_039298585.2,7070
6733079,XM_002080120.4,624
6733081,XM_044922347.1,3397
6733085,XM_016177970.3,2004
6733086,XM_002080127.4,1401
6733087,XM_039291074.2,13729
6733088,XM_016180507.3,2952
6733089,XM_039291016.2,4360
6733091,XM_002080132.4,2851
6733094,XM_016180522.3,1563
6733095,XM_044922310.1,3476
6733096,XM_039291001.2,3126
6733098,XM_002080139.4,3613
6733099,XM_016180523.3,4762
6733102,XM_002080143.4,1874
6733103,XM_002080144.4,833
6733104,XM_044923780.1,1981
6733105,XM_002080146.4,1035
6733106,XM_002080147.4,1594
6733108,XM_044922492.1,2045
6733109,XM_002080150.4,2194
6733110,XM_002080151.4,5579
6733112,XM_016177960.3,2536
6733113,XM_002080154.4,1605
6733114,XM_016177959.3,738
6733115,XM_016180526.3,1732
6733116,XM_002080157.4,1114
6733117,XM_016177958.3,526
6733118,XM_002080159.4,521
6733119,XM_039295184.1,1579
6733120,XM_002080161.4,2594
6733121,XM_002080162.4,1682
6733122,XM_039298641.2,10133
6733124,XM_039298657.2,2493
6733125,XM_016180528.3,1554
6733129,XM_016177955.3,2138
6733130,XM_016180530.3,730
6733131,XM_016177954.3,1081
6733132,XM_016180532.3,2397
6733134,XM_044922358.1,4453
6733135,XM_016179292.3,5134
6733136,XM_002078249.4,1294
6733139,XM_016174477.3,3465
6733142,XM_002080183.4,2414
6733145,XM_016167495.3,1230
6733146,XM_002080186.4,570
6733147,XM_016167496.3,783
6733148,XM_016167491.3,2412
6733150,XM_016167489.3,3471
6733153,XM_016167488.3,655
6733154,XM_016167504.3,2190
6733155,XM_016167486.2,737
6733156,XM_002080196.4,1244
6733159,XM_016167485.3,2729
6733160,XM_002080200.4,2320
6733161,XM_016167482.3,3950
6733162,XM_016167505.3,1340
6733164,XM_016167481.3,2564
6733165,XM_016167507.2,1713
6733166,XM_002080206.4,4109
6733168,XM_002080208.4,1565
6733169,XM_002080209.3,368
6733170,XM_002080210.4,2277
6733171,XM_002080211.4,6006
6733172,XM_016167477.2,2643
6733173,XM_044922720.1,1752
6733174,XM_002080214.4,884
6733175,XM_002080215.4,1392
6733176,XM_016167510.3,4766
6733178,XM_002080218.4,1668
6733179,XM_002080219.4,2157
6733180,XM_002080220.4,4612
6733181,XM_002080221.3,4238
6733182,XM_016167514.3,6165
6733183,XM_016167473.3,1678
6733184,XM_016167515.3,2365
6733186,XM_016167470.3,1472
6733187,XM_002080227.4,2184
6733190,XM_016167518.3,2296
6733191,XM_002080231.4,1446
6733192,XM_002080232.3,1119
6733193,XM_002080233.4,2106
6733194,XM_016167467.3,3483
6733195,XM_016167461.3,5095
6733196,XM_002080236.3,976
6733209,XM_002080238.4,1643
6733212,XM_002080240.3,621
6733213,XM_016167459.3,4914
6733215,XM_002080242.4,909
6733216,XM_002080243.4,1056
6733217,XM_002080244.4,2481
6733218,XM_002080245.4,1922
6733219,XM_002080246.4,3115
6733220,XM_002080247.4,1333
6733221,XM_016167520.3,5704
6733222,XM_002080249.4,4639
6733227,XM_039296679.2,2929
6733231,XM_016167455.3,805
6733232,XM_016167523.3,8858
6733233,XM_016167454.3,682
6733235,XM_016167453.3,1570
6733236,XM_016167450.3,2975
6733237,XM_016167526.3,5349
6733238,XM_002080265.4,1661
6733240,XM_002080267.4,1783
6733241,XM_002080268.4,1891
6733242,XM_016167449.3,953
6733243,XM_002080270.4,3051
6733244,XM_002080271.4,1290
6733245,XM_016167529.3,1703
6733246,XM_002080273.4,574
6733247,XM_016167530.3,1004
6733248,XM_002080275.4,3106
6733249,XM_002080276.4,1330
6733250,XM_002080277.3,662
6733251,XM_002080278.4,2449
6733252,XM_016167447.3,2228
6733253,XM_016167532.3,884
6733255,XM_016167445.3,1454
6733256,XM_002080283.4,3683
6733257,XM_016167442.3,3669
6733258,XM_039291964.2,2053
6733259,XM_039292863.2,6503
6733262,XM_016167533.3,3392
6733263,XM_002080290.4,2295
6733264,XM_039292574.2,1893
6733265,XM_002080292.4,593
6733266,XM_002080293.4,1349
6733267,XM_016167424.3,6630
6733269,XM_002080296.3,5167
6733272,XM_002080299.4,1228
6733273,XM_002080300.4,596
6733274,XM_002080301.4,427
6733275,XM_016167543.2,4331
6733278,XM_016167545.2,4865
6733280,XM_016167417.3,2724
6733281,XM_016167413.3,2280
6733283,XM_039291369.2,1756
6733284,XM_002080311.4,1451
6733285,XM_039291371.2,1759
6733286,XM_016167549.3,1257
6733287,XM_016167550.3,1788
6733288,XM_016167554.3,3721
6733289,XM_002080316.4,1262
6733290,XM_039292001.2,7776
6733291,XM_002080318.4,854
6733292,XM_016167381.3,807
6733297,XM_016167556.3,597
6733298,XM_016167557.3,1361
6733300,XM_016167379.3,1962
6733301,XM_002080324.3,834
6733302,XM_016167377.3,2984
6733303,XM_002080326.4,1469
6733304,XM_016167561.3,1737
6733305,XM_016167562.3,1454
6733306,XM_016167563.3,1119
6733307,XM_002080330.4,893
6733308,XM_002080331.3,1008
6733309,XM_002080332.4,896
6733310,XM_016167564.3,1472
6733311,XM_016167565.2,1354
6733312,XM_002080335.4,1193
6733313,XM_016167566.3,1157
6733314,XM_002080337.4,1141
6733315,XM_002080338.4,1671
6733317,XM_002080340.3,1115
6733318,XM_044922731.1,1005
6733319,XM_002080342.4,1089
6733320,XM_002080343.4,1017
6733321,XM_002080344.4,1012
6733322,XM_002080345.4,2889
6733323,XM_002080346.4,1084
6733324,XM_002080347.4,900
6733325,XM_039292795.1,1335
6733328,XM_016167375.3,1029
6733330,XM_016167569.3,4715
6733331,XM_016167374.3,1771
6733332,XM_002080353.4,1689
6733333,XM_002080354.4,1388
6733334,XM_002080355.4,490
6733335,XM_002080356.4,1371
6733336,XM_016167373.3,1442
6733339,XM_002080360.4,2544
6733340,XM_002080361.4,2489
6733343,XM_002080364.4,2261
6733345,XM_039292361.2,5193
6733347,XM_016167371.3,3518
6733349,XM_039292836.2,5078
6733350,XM_039292208.2,7850
6733351,XM_016167361.3,4854
6733353,XM_016167575.3,2538
6733354,XM_016167359.3,1741
6733355,XM_002080376.4,740
6733356,XM_039291472.2,3342
6733357,XM_016167577.3,732
6733358,XM_016167579.3,538
6733359,XM_016167580.2,991
6733360,XM_016167353.3,556
6733362,XM_016167581.3,2777
6733363,XM_016167352.3,656
6733365,XM_002080386.4,2201
6733366,XM_002080387.4,716
6733369,XM_039291388.2,1543
6733370,XM_002080391.4,1549
6733371,XM_016167349.3,2017
6733374,XM_002080395.4,3497
6733375,XM_002080396.4,1502
6733376,XM_039291484.2,1437
6733377,XM_016167344.3,2176
6733379,XM_002080400.4,2584
6733381,XM_016167585.3,6555
6733382,XM_002080403.4,2174
6733383,XM_002080404.3,2041
6733384,XM_016167332.3,1861
6733385,XM_002080406.4,2934
6733386,XM_039292741.2,3102
6733388,XM_016167329.3,2099
6733389,XM_002080410.4,835
6733391,XM_002080412.3,1256
6733393,XM_016167587.2,8508
6733394,XM_002080415.4,1053
6733395,XM_002080416.4,644
6733396,XM_044922769.1,10472
6733398,XM_039292742.2,3016
6733399,XM_016167326.3,2274
6733400,XM_016167591.3,4830
6733401,XM_016167325.3,3312
6733405,XM_002080426.4,1133
6733406,XM_016167594.3,1122
6733407,XM_039292749.2,1410
6733409,XM_002080430.4,1349
6733410,XM_002080431.4,1230
6733411,XM_016167595.3,1222
6733412,XM_016167320.2,1800
6733414,XM_002080435.4,572
6733415,XM_002080436.4,809
6733416,XM_002080437.4,1031
6733417,XM_039292159.2,6344
6733419,XM_016167309.3,3225
6733421,XM_016167597.3,1585
6733422,XM_002080443.4,1616
6733424,XM_016167305.3,2198
6733426,XM_016167303.3,4180
6733430,XM_002080451.4,1381
6733434,XM_002080455.4,2005
6733435,XM_016167600.3,1983
6733436,XM_002080457.4,1384
6733437,XM_002080458.4,1802
6733438,XM_016167298.3,1018
6733439,XM_016167602.3,1473
6733440,XM_044922376.1,1267
6733441,XM_039291302.2,6501
6733442,XM_039292810.1,4102
6733443,XM_002080464.4,1113
6733444,XM_016167605.3,3275
6733446,XM_002080467.4,1783
6733447,XM_016167606.3,2493
6733448,XM_016167295.3,1156
6733450,XM_016167608.3,4219
6733451,XM_002080472.4,4695
6733453,XM_016167609.3,1038
6733455,XM_039292933.2,983
6733456,XM_016167292.3,2756
6733462,XM_002080483.4,1558
6733465,XM_016167618.3,4011
6733466,XM_039292934.2,1420
6733467,XM_016167289.3,3398
6733468,XM_002080489.3,1494
6733469,XM_016167286.3,8043
6733470,XM_002080491.4,1218
6733471,XM_002080492.4,1049
6733472,XM_002080493.3,1623
6733475,XM_002080496.4,1357
6733477,XM_016167620.2,2699
6733479,XM_039292477.2,4790
6733484,XM_002080505.4,980
6733486,XM_002080507.4,2151
6733487,XM_002080508.4,2003
6733488,XM_016167625.3,1710
6733489,XM_016167628.3,1979
6733490,XM_016167278.2,1457
6733492,XM_016167629.3,2888
6733493,XM_002080514.3,1999
6733494,XM_016167276.3,2044
6733496,XM_002080517.3,1885
6733497,XM_002080518.4,1274
6733500,XM_016167631.3,1752
6733503,XM_044922451.1,4100
6733504,XM_016167263.3,1098
6733506,XM_002080526.4,1683
6733508,XM_002080528.4,661
6733509,XM_002080529.4,2525
6733511,XM_016167633.3,1918
6733512,XM_002080531.4,2074
6733513,XM_002080532.4,773
6733516,XM_039291844.1,2520
6733519,XM_002080538.4,413
6733520,XM_002080539.4,541
6733523,XM_002080542.3,1096
6733524,XM_016167260.3,1646
6733526,XM_039292684.2,5263
6733527,XM_016167257.3,1953
6733529,XM_002080548.4,590
6733530,XM_002080549.4,609
6733532,XM_016167256.3,1686
6733533,XM_016167640.3,1797
6733536,XM_002080555.4,2023
6733539,XM_016167255.3,1823
6733540,XM_016167641.3,2018
6733544,XM_016167254.3,1948
6733554,XM_002080573.4,399
6733555,XM_039292263.2,1951
6733557,XM_016167642.3,1730
6733558,XM_016167252.3,5357
6733559,XM_002080578.3,559
6733560,XM_002080579.4,624
6733561,XM_002080580.3,785
6733562,XM_016167250.2,1463
6733564,XM_016167643.3,3116
6733566,XM_016167249.3,2097
6733569,XM_039292629.2,7832
6733570,XM_002080589.4,707
6733571,XM_016167646.3,2293
6733572,XM_002080591.4,1451
6733573,XR_001599701.3,4220
6733574,XM_016167652.3,4200
6733575,XM_002080594.4,745
6733578,XM_016167245.3,2038
6733579,XM_002080597.4,649
6733581,XM_002080599.4,898
6733582,XM_016167242.3,1456
6733585,XM_002080603.4,1637
6733588,XM_016167241.3,2165
6733591,XM_016167236.3,2159
6733593,XM_039292178.2,2516
6733594,XM_002080612.4,817
6733595,XM_002080613.4,3145
6733596,XM_016167664.3,4884
6733600,XM_002080618.4,1149
6733603,XM_002080621.4,1362
6733604,XM_016167669.3,8662
6733605,XM_039292672.2,15907
6733606,XM_002080624.4,2970
6733607,XM_002080625.4,1382
6733608,XM_016167672.2,4179
6733609,XM_016167231.3,1473
6733611,XM_002080629.4,368
6733612,XM_002080630.3,1491
6733614,XM_002080632.4,1930
6733615,XM_016167677.3,2021
6733616,XM_039291639.2,1029
6733617,XM_039291635.1,3653
6733618,XM_016167229.3,1806
6733620,XM_002080638.4,2064
6733621,XM_016167679.3,2429
6733622,XM_002080640.4,1008
6733623,XM_016167226.3,4850
6733624,XM_002080642.4,747
6733626,XM_002080644.4,2823
6733627,XM_016167225.3,1156
6733628,XM_002080646.3,463
6733629,XM_016167682.3,4872
6733630,XM_016167224.3,1315
6733631,XM_039292582.2,6537
6733633,XM_016167222.3,4118
6733635,XM_016167220.3,2428
6733636,XM_002080654.4,2054
6733637,XM_002080655.3,912
6733638,XM_039291530.2,3905
6733640,XM_002080658.4,1967
6733641,XM_016167213.3,2272
6733642,XM_016167211.3,3623
6733643,XM_016167210.3,1420
6733645,XM_016167684.3,2465
6733646,XM_016167686.3,2128
6733647,XM_039292310.2,1893
6733648,XM_016167208.3,2473
6733649,XM_002080667.4,1742
6733650,XM_002080668.4,1480
6733651,XM_002080669.4,1932
6733659,XM_039292315.1,1131
6733660,XM_016167690.3,3783
6733661,XM_016167202.3,2168
6733662,XM_002080673.4,729
6733663,XM_002080674.4,2422
6733664,XM_002080675.4,1576
6733665,XM_039292305.2,3295
6733666,XM_002080677.4,888
6733667,XM_016167198.3,3607
6733668,XM_002080679.4,2608
6733669,XM_002080680.4,1538
6733671,XM_039292317.2,1283
6733672,XM_002080683.4,1227
6733673,XM_002080684.4,2139
6733674,XM_016167704.3,1883
6733675,XM_002080686.4,2521
6733676,XM_002080687.4,2464
6733677,XM_002080688.4,1063
6733679,XM_016167191.3,7830
6733680,XM_016167188.3,2805
6733683,XM_016167185.3,1921
6733685,XM_002080696.4,1721
6733686,XM_002080697.4,2636
6733687,XM_016167705.3,1837
6733689,XM_016167183.2,4028
6733690,XM_016167706.3,1945
6733693,XM_039291849.2,6156
6733694,XM_016167180.3,1160
6733696,XM_016167707.3,2152
6733697,XM_016167179.3,2487
6733698,XM_002080709.4,2815
6733699,XM_002080710.4,3717
6733700,XM_002080711.4,1441
6733702,XM_002080713.3,311
6733703,XR_005543596.2,4878
6733705,XM_002080716.3,4304
6733706,XM_044922421.1,805
6733707,XM_002080718.4,2207
6733708,XM_002080719.4,874
6733709,XM_016167175.2,351
6733710,XM_016167173.3,2038
6733711,XM_002080722.4,1992
6733712,XM_002080723.4,1429
6733713,XM_016167714.3,1659
6733714,XM_002080725.4,2308
6733715,XM_016167171.3,2613
6733717,XM_016167169.3,573
6733719,XM_039292610.1,9735
6733720,XM_016167718.3,1276
6733722,XM_002080733.4,1756
6733724,XM_016167719.3,4341
6733725,XM_016167720.2,1696
6733726,XM_016167167.3,10095
6733728,XM_002080738.4,1915
6733729,XM_002080739.4,2422
6733730,XM_002080740.4,1284
6733731,XM_002080741.3,549
6733732,XM_016167723.3,578
6733734,XM_002080744.3,1365
6733735,XM_002080745.4,1866
6733737,XM_016167162.3,5568
6733738,XM_016167724.3,1065
6733739,XM_002080749.4,1277
6733740,XM_002080750.4,1264
6733741,XM_016167725.3,1773
6733742,XM_002080752.4,971
6733743,XM_002080753.4,900
6733746,XM_016167161.3,1230
6733748,XM_016167159.3,4156
6733750,XM_002080758.4,4398
6733751,XM_002080759.4,1351
6733752,XM_002080760.4,1193
6733753,XM_002080761.4,1300
6733754,XM_002080762.4,2375
6733756,XM_016167157.3,3286
6733757,XM_002080765.4,1371
6733758,XM_039292938.1,3791
6733759,XM_002080767.4,1069
6733760,XM_016167156.2,4106
6733762,XM_044922359.1,2198
6733764,XM_039291353.2,1351
6733767,XM_002080775.4,602
6733768,XM_016167153.3,1384
6733769,XM_016167151.3,3684
6733770,XM_002080778.4,1700
6733771,XM_002080779.4,946
6733772,XM_002080780.4,1289
6733773,XM_016167150.3,1110
6733774,XM_002080782.4,1392
6733775,XM_002080783.4,1000
6733776,XM_002080784.4,999
6733777,XM_002080785.4,2587
6733779,XM_016167149.3,4423
6733780,XM_002080788.4,967
6733781,XM_016167145.3,1119
6733782,XM_002080790.4,1070
6733783,XM_016167736.3,2402
6733784,XM_002080792.4,1173
6733785,XM_016167144.3,4642
6733786,XM_002080794.4,2379
6733787,XM_016167141.3,3854
6733788,XM_002080796.4,985
6733789,XM_016167742.3,5891
6733791,XM_016167138.3,1886
6733792,XM_016167746.2,1457
6733793,XM_016167747.3,2307
6733795,XM_039292394.2,6200
6733796,XM_002080804.4,612
6733797,XM_016167749.3,2313
6733798,XM_016167135.3,1133
6733799,XM_039292403.2,1861
6733800,XM_002080808.4,1254
6733801,XM_002080809.4,1374
6733803,XM_016167752.1,3123
6733804,XM_016167132.3,3700
6733805,XM_002080813.4,2276
6733807,XM_016182420.3,2326
6733808,XM_002080816.4,1264
6733809,XM_002080817.4,3621
6733811,XM_002080819.4,1043
6733813,XM_002080821.4,2861
6733814,XM_016182413.3,2906
6733815,XM_002080823.4,481
6733816,XM_016182412.2,1277
6733817,XM_002080825.4,1713
6733818,XM_002080826.4,4134
6733819,XM_002080827.4,2159
6733820,XM_002080828.4,1681
6733823,XM_016167761.3,3554
6733824,XM_016167768.3,2553
6733825,XM_002080833.4,940
6733826,XM_016167771.3,3778
6733827,XM_016167773.3,1386
6733828,XM_044922484.1,2507
6733829,XM_002080837.4,3122
6733830,XM_044922499.1,3310
6733831,XM_002080839.4,3187
6733832,XM_039292822.2,11406
6733834,XM_016167779.3,3290
6733835,XM_002080843.4,1228
6733836,XM_016167787.3,1330
6733837,XR_001600071.3,1163
6733838,XM_016167790.3,2419
6733839,XM_016167792.3,2061
6733840,XM_002080848.4,3228
6733843,XM_044922680.1,13309
6733845,XM_002080853.4,3058
6733846,XM_016167796.3,1065
6733849,XM_016167797.3,4954
6733850,XM_039292640.2,8645
6733851,XM_016167798.3,974
6733854,XM_002080862.4,2557
6733855,XM_002080863.4,4117
6733859,XM_016182376.3,771
6733860,XM_002080868.3,444
6733863,XM_039291377.2,859
6733866,XM_016182373.3,857
6733867,XM_039291456.2,3073
6733869,XM_016182372.2,790
6733870,XM_039291888.2,5231
6733871,XM_016182371.3,2585
6733872,XM_002080880.4,818
6733873,XM_016182368.3,3011
6733875,XM_002080883.4,827
6733876,XM_002080884.4,1025
6733889,XM_039291877.2,6404
6733891,XM_039291887.1,3901
6733892,XM_016182336.3,2546
6733893,XM_002080901.4,2563
6733894,XM_002080902.4,971
6733895,XM_039291314.2,12774
6733897,XM_016182335.3,3763
6733898,XM_002080906.4,2022
6733899,XM_002080907.3,1437
6733900,XM_016167812.3,1814
6733902,XM_016182333.3,5067
6733904,XM_039291318.2,4820
6733905,XM_002080913.4,891
6733906,XM_002080914.4,367
6733907,XM_002080915.4,1157
6733909,XM_016167815.3,1613
6733910,XM_016182328.3,3202
6733911,XM_002080919.3,1041
6733913,XM_016182325.3,625
6733914,XM_002080922.4,906
6733915,XM_016167816.3,3253
6733916,XM_039291319.2,3096
6733917,XM_002080925.4,1720
6733918,XM_016182316.3,6239
6733920,XM_002080928.3,1574
6733921,XM_002080929.3,2380
